CX-10-1,CX-10-2,CX-10-3,CX-10-4,CX-11-1,CX-11-2,CX-11-3,CX-11-4,WT-10,BT-11,BT-12,WT-13,BT-30,WT-31,BT-32,WT-33,BT-34,WT-35,WT-40,BT-41,WT-42,BT-43,BT-60,WT-61,WT-62,BT-63,WT-64,BT-65,BT-66,WT-67,WT-20,BT-21,WT-22,BT-23,WT-24,BT-25,WT-26,BT-27,WT-28,BT-29,FM-20,FM-30,FM-40,FM-60,ST-10,ST-11,ST-12_SE,ST-13,ST-14_S,AT-01,AT-02,ST-12_N,ST-12_SW,ST-14_E,ST-14_W,ST-14_N,Desired_Power,Power_Input_Signal,Power_Output,FM-20(kg/hr),FM-30(kg/hr),FM-40(kg/hr),FM-60(kg/hr),Timestamp, CTAH_Frequency
19.4321215,19.4020337,19.4578485,19.4978814,19.3626085,19.4277624,19.423673,19.2916962,19.4569958,19.4522579,19.375578,19.3217911,19.3865774,19.4206937,19.3689698,19.4585232,19.4348335,19.544033,19.097413,19.1680559,19.4758672,19.4853424,19.6385664,19.5784154,19.5021499,19.4914907,20.0033038,19.9223746,19.7510043,19.7218841,19.5119144,19.5628373,19.4131317,19.4323214,19.4509992,19.4441292,19.3768453,19.4237555,19.3695183,19.4315914,-0.0123573,-0.0045576,-0.013206,-0.0040061,19.5765334,19.5142426,19.4085899,19.4366534,19.5223796,19.2140276,20.2781968,19.4697103,19.5366153,19.4131995,19.4773743,19.4463662,0,0,0,0.0223282,0.0174259,0.0753762,0.0001921,333.9538614,0
19.3467514,19.3581248,19.4212269,19.4231222,19.3814243,19.3356946,19.4082099,19.2411539,19.4524181,19.3962708,19.3563223,19.323623,19.3387648,19.4508295,19.3813183,19.4327293,19.4414947,19.4547609,19.0337946,19.1016022,19.4149064,19.4575488,19.6255942,19.6151746,19.5067023,19.4950957,19.9934877,19.9291227,19.7856893,19.7075635,19.4969124,19.562758,19.4004957,19.4071294,19.3890707,19.3855168,19.3476068,19.3540043,19.3662504,19.3743062,-0.0123564,-0.0045554,-0.0132046,-0.0040063,19.5544647,19.5082782,19.4341333,19.4462056,19.5154346,19.1948497,20.2770351,19.4639822,19.5281648,19.4310439,19.4834571,19.4336499,0,0,0,0.0222756,0.017356,0.0752899,0.0001956,334.0538614,0
19.3530825,19.3381548,19.4021333,19.453542,19.3464538,19.325128,19.4245718,19.2470938,19.4163424,19.4189484,19.3497028,19.3188988,19.310251,19.4403273,19.3583,19.4078182,19.3900491,19.4585156,19.0344024,19.1055289,19.4195412,19.4505755,19.6293385,19.6328906,19.5052366,19.4872344,19.9798031,19.9215893,19.7741292,19.7092604,19.4636362,19.5688028,19.4044104,19.4231265,19.3865024,19.4021394,19.3230015,19.3533314,19.343662,19.360959,-0.0123535,-0.0045531,-0.0132033,-0.0040061,19.5675513,19.5246821,19.4138197,19.4455407,19.5066639,19.2022242,20.270204,19.4657009,19.5391058,19.4232718,19.5005053,19.4315635,0,0,0,0.022091,0.0172837,0.0752043,0.0001902,334.1538614,0
19.3904983,19.351167,19.5249888,19.4622174,19.425972,19.3750341,19.4453561,19.2287814,19.4587278,19.442619,19.3989218,19.3451376,19.4245039,19.4635921,19.4158978,19.438167,19.4523809,19.5066265,19.0835869,19.1174883,19.5309819,19.4554193,19.6225157,19.5824935,19.5064655,19.4901214,19.996083,19.9210689,19.77858,19.7073193,19.5357125,19.5477918,19.4191669,19.4260372,19.4997875,19.4199554,19.4287211,19.3929469,19.4240301,19.3756983,-0.0123526,-0.0045542,-0.0132005,-0.0040065,19.5627743,19.5113776,19.4315476,19.4233938,19.5118285,19.1993607,20.2429888,19.4644762,19.5266746,19.4278951,19.4755869,19.4039669,0,0,0,0.0220365,0.0173178,0.0750318,0.0002023,334.2538614,0
19.4762191,19.3582369,19.5058178,19.4809461,19.4432807,19.3807353,19.4398939,19.2818545,19.4769297,19.4200747,19.4358665,19.3427546,19.4395264,19.39783,19.4409509,19.417971,19.4781427,19.5032514,19.141575,19.1588795,19.5060185,19.472619,19.6237814,19.5889694,19.4954143,19.4776485,19.9847952,19.9142758,19.7606583,19.6713997,19.5507509,19.5467246,19.4458172,19.4114658,19.4729769,19.4071186,19.4061709,19.3976418,19.3959346,19.4016207,-0.0123557,-0.0045554,-0.0132024,-0.0040096,19.5592242,19.5106695,19.3903268,19.4022703,19.5099346,19.1291457,20.2486137,19.4462379,19.5282945,19.4124577,19.4760617,19.4112732,0,0,0,0.0222342,0.0173552,0.0751487,0.0003002,334.3538614,0
19.427286,19.3448351,19.4409854,19.4374319,19.3872061,19.3597217,19.4166492,19.258602,19.4332086,19.4685059,19.3908251,19.3308791,19.3867482,19.3981205,19.3915272,19.3993457,19.4464906,19.4888932,19.0744843,19.11052,19.4593532,19.4467979,19.6102616,19.5941579,19.4785744,19.4854439,19.977081,19.9264399,19.7671448,19.7119824,19.4949352,19.513174,19.3933059,19.3729299,19.4491894,19.4093892,19.3909094,19.3788261,19.3711107,19.4092557,-0.0123571,-0.004552,-0.0132039,-0.0040066,19.5630892,19.5081396,19.4027224,19.4273597,19.4947434,19.2022029,20.2500815,19.458632,19.5275605,19.413619,19.4807677,19.4100652,0,0,0,0.0223187,0.01725,0.0752449,0.0002066,334.4538614,0
19.363412,19.3157848,19.4693097,19.4124537,19.4370922,19.3612774,19.4690737,19.2615158,19.4368574,19.437805,19.3790485,19.3420857,19.3919565,19.4092517,19.409566,19.378292,19.4500768,19.4687911,19.0717301,19.1269682,19.476026,19.4416768,19.6213397,19.5896063,19.4898926,19.4678627,19.9744108,19.9079132,19.7632897,19.6785304,19.5515778,19.52434,19.4246123,19.3696464,19.4378901,19.3623125,19.3784241,19.3530717,19.3867441,19.3775039,-0.0123557,-0.0045519,-0.0132023,-0.0040069,19.5706529,19.4785154,19.3887289,19.404395,19.4948439,19.2114315,20.2406067,19.4635917,19.5266288,19.4086595,19.4614437,19.4081856,0,0,0,0.0222297,0.0172471,0.0751455,0.0002165,334.5538614,0
19.3878235,19.4247826,19.4892537,19.4878324,19.4508783,19.3871492,19.4774963,19.2879528,19.4416028,19.4719249,19.3761001,19.3727831,19.4156891,19.4694651,19.426197,19.4562833,19.4484658,19.5372933,19.0881746,19.1540779,19.4898506,19.477533,19.6308565,19.6036233,19.5010702,19.462222,20.0059712,19.9333252,19.7681142,19.6819351,19.5373068,19.575675,19.429764,19.4449257,19.4587446,19.4582708,19.4127855,19.4014135,19.413083,19.3941295,-0.0123556,-0.0045538,-0.0132034,-0.0040064,19.5573572,19.4979064,19.3929608,19.4203135,19.5058002,19.207006,20.267171,19.4637957,19.5401747,19.407994,19.4690844,19.4124954,0,0,0,0.0222257,0.0173053,0.0752099,0.000201,334.6538614,0
19.439664,19.3996261,19.5244785,19.501029,19.4699981,19.3977426,19.4867381,19.2573851,19.4496137,19.4126566,19.4649449,19.3891347,19.4193415,19.4252643,19.445752,19.4656509,19.4744157,19.5044988,19.0961318,19.1364328,19.4992222,19.4686649,19.6277045,19.590051,19.4972067,19.4810991,19.9871764,19.9422158,19.7613835,19.7121395,19.5353339,19.5530974,19.4171298,19.408364,19.4672709,19.4322103,19.4314996,19.3592381,19.4228952,19.4141295,-0.0123556,-0.0045564,-0.0132066,-0.0040068,19.5771733,19.5151196,19.3926457,19.4405653,19.495455,19.1860342,20.2663481,19.4653758,19.5315261,19.410478,19.4731884,19.4211391,0,0,0,0.0222241,0.0173879,0.0754102,0.000213,334.7538614,0
19.3850859,19.4147009,19.4434731,19.4896661,19.3958541,19.4086477,19.4636212,19.3169643,19.4684771,19.4459724,19.3534552,19.3224144,19.3779992,19.4327272,19.3979604,19.4846656,19.483955,19.5201959,19.0745877,19.150212,19.4424001,19.4784073,19.6158931,19.6000265,19.4998413,19.4849182,20.01696,19.9180474,19.7897612,19.7218168,19.5553912,19.571733,19.414686,19.4374291,19.4288328,19.4546548,19.3210281,19.3937694,19.3907934,19.4168544,-0.012356,-0.0045556,-0.0132046,-0.0040079,19.5837769,19.4973269,19.416073,19.4251132,19.5042957,19.1886794,20.266386,19.4752973,19.537394,19.4045017,19.4566829,19.4386167,0,0,0,0.0222472,0.0173627,0.0752873,0.0002484,334.8538614,0
19.4095021,19.3585625,19.4605088,19.4507962,19.4422679,19.3666909,19.4445653,19.2514534,19.4616207,19.4568829,19.3694625,19.3452944,19.3738565,19.4650671,19.39106,19.4318093,19.4836885,19.4912686,19.0751652,19.1344329,19.454585,19.4552957,19.6408399,19.5996352,19.5172148,19.4584695,20.0003897,19.8960302,19.7805214,19.6862943,19.541225,19.5469094,19.4500293,19.4168627,19.4257491,19.3975562,19.3634382,19.3669923,19.3944692,19.3989708,-0.0123571,-0.0045545,-0.0132023,-0.004006,19.5845881,19.5078499,19.3761339,19.3871759,19.525942,19.1280362,20.2479799,19.4853471,19.5494428,19.4002067,19.4468252,19.4468777,0,0,0,0.0223196,0.0173296,0.075143,0.0001888,334.9538614,0
19.4089397,19.3534981,19.4336589,19.4466884,19.4234719,19.3765616,19.4644459,19.2661286,19.4212592,19.419127,19.3782107,19.3405371,19.3781615,19.4362061,19.4062533,19.4150191,19.4128869,19.4323135,19.0436847,19.1235811,19.4195765,19.4515583,19.6392849,19.6118154,19.4945781,19.4964731,19.99228,19.9260216,19.7645957,19.719377,19.5325403,19.536093,19.4131509,19.4190737,19.417446,19.3790647,19.3643747,19.3191173,19.3904818,19.3902448,-0.0123581,-0.0045539,-0.0132017,-0.0040062,19.5566744,19.5204363,19.4162065,19.4699929,19.5032568,19.2220895,20.2793827,19.4567168,19.551948,19.4200075,19.4781481,19.4271147,0,0,0,0.0223801,0.0173097,0.0751061,0.0001927,335.0538614,0
19.4138559,19.3733419,19.4588654,19.4228566,19.4235673,19.3465657,19.4189328,19.2758165,19.4752125,19.4657371,19.4243817,19.410167,19.3846243,19.4170824,19.3782565,19.4434082,19.4453034,19.5004973,19.105249,19.1107016,19.4401092,19.4654569,19.6234643,19.6192017,19.5010189,19.4870434,19.992108,19.9253763,19.7701053,19.7042889,19.4705449,19.581157,19.4013694,19.4558578,19.4436779,19.4297007,19.3804218,19.3640733,19.3386579,19.388889,-0.0123574,-0.004553,-0.0132055,-0.0040062,19.562797,19.5087948,19.4287275,19.458362,19.521648,19.2312399,20.2847288,19.46213,19.5476614,19.4221163,19.4882497,19.4294604,0,0,0,0.0223388,0.0172823,0.0753464,0.0001926,335.1538614,0
19.3989375,19.3572375,19.42145,19.457222,19.3565322,19.3911245,19.4164706,19.2802262,19.4131525,19.4159955,19.368138,19.309374,19.3639454,19.3954572,19.3771605,19.4112775,19.4162527,19.5081656,19.0740429,19.1475338,19.4501471,19.4428033,19.6301319,19.5950836,19.5095832,19.4678931,19.9941057,19.8935316,19.7661856,19.6987112,19.4950742,19.5083388,19.4045802,19.4005525,19.4473223,19.4470854,19.3551605,19.3653489,19.3274553,19.395931,-0.0123569,-0.0045535,-0.0132076,-0.0040062,19.5689648,19.4886709,19.4012556,19.4433843,19.5055504,19.2437879,20.2788039,19.4699574,19.5360025,19.3978975,19.4555688,19.405479,0,0,0,0.0223072,0.0172969,0.0754762,0.0001925,335.2538614,0
19.3750735,19.3859723,19.4420834,19.4889871,19.3579766,19.3875934,19.4117398,19.3013245,19.4404626,19.4963676,19.3589048,19.349664,19.3635233,19.4270187,19.3605698,19.4432548,19.4513092,19.5197668,19.0934406,19.1723803,19.4027227,19.4756881,19.6117425,19.6103216,19.4897678,19.5009008,19.9923644,19.9436181,19.7632598,19.7213555,19.4901635,19.5396677,19.3882962,19.4079607,19.4077892,19.4092107,19.3457129,19.3957063,19.3644711,19.4303354,-0.0123564,-0.004555,-0.0132048,-0.0040061,19.5671306,19.5228402,19.4306933,19.4463953,19.4909783,19.2500388,20.2819668,19.4629112,19.5338022,19.4305229,19.4798451,19.4217574,0,0,0,0.0222729,0.0173426,0.0753004,0.0001899,335.3538614,0
19.4375371,19.3650396,19.4648994,19.4497383,19.3978554,19.3907477,19.4248222,19.2802859,19.4275871,19.4320883,19.3783859,19.3468729,19.4009113,19.3848004,19.3909192,19.4314317,19.4020546,19.4828372,19.0730188,19.1512508,19.4571782,19.4574151,19.6111123,19.5916932,19.4808467,19.455263,19.9879738,19.9065686,19.7600507,19.6828678,19.5187245,19.5225142,19.3765866,19.4038331,19.43105,19.4135187,19.368503,19.3706354,19.3840897,19.3757971,-0.0123572,-0.0045565,-0.0132073,-0.0040072,19.577763,19.5062347,19.3839955,19.415009,19.4931403,19.2178289,20.2711115,19.4581483,19.5223182,19.3891847,19.4685048,19.4074277,0,0,0,0.0223254,0.0173898,0.0754544,0.0002245,335.4538614,0
19.436805,19.3780496,19.4904084,19.4482428,19.3935166,19.3527639,19.4586784,19.2267047,19.4728127,19.4339622,19.3876058,19.2807395,19.4176881,19.4210048,19.3960102,19.432021,19.4431554,19.466134,19.1137152,19.0776798,19.4938143,19.4265375,19.6299255,19.601745,19.4830839,19.5032182,19.9809472,19.9475817,19.7584657,19.7291092,19.5230105,19.5329585,19.4038557,19.4052772,19.4436249,19.4000335,19.3787102,19.3597553,19.3916271,19.3717249,-0.0123572,-0.0045558,-0.0132066,-0.0040065,19.5723737,19.5152934,19.41509,19.4377282,19.4929116,19.246167,20.3490409,19.467208,19.5182678,19.4389127,19.499544,19.4220925,0,0,0,0.0223251,0.0173702,0.0754105,0.0002043,335.5538614,0
19.4402618,19.3988025,19.5281526,19.474857,19.4194232,19.406156,19.4455855,19.2598209,19.4753217,19.4473688,19.3828034,19.305795,19.3919704,19.4476444,19.3926367,19.4511533,19.4611028,19.4999511,19.1415796,19.14798,19.4996276,19.4650433,19.6461459,19.6333588,19.4893608,19.4907821,19.9830443,19.9475491,19.7752412,19.7153446,19.5045907,19.5744614,19.4280762,19.4719019,19.4756902,19.4368399,19.4041463,19.3610251,19.3893642,19.4023949,-0.0123571,-0.0045572,-0.0132075,-0.0040061,19.5819856,19.5161427,19.4209146,19.454067,19.5146881,19.2673317,20.4876463,19.4749269,19.5393408,19.4180578,19.4888694,19.4246913,0,0,0,0.0223172,0.017413,0.0754674,0.0001896,335.6538614,0
19.3703134,19.3963756,19.4429049,19.4867291,19.4201621,19.3753839,19.4625773,19.2787153,19.4169874,19.4250424,19.3308485,19.3230289,19.3644823,19.434374,19.3903206,19.4583132,19.4009821,19.4827124,19.0610433,19.1113043,19.4478185,19.4539777,19.6074583,19.6074583,19.4854824,19.4925887,19.9802598,19.913763,19.7599086,19.7118483,19.5281694,19.558249,19.4149386,19.4182554,19.3803895,19.4137955,19.3595391,19.3654626,19.390071,19.3571371,-0.0123562,-0.0045562,-0.0132064,-0.0040065,19.5561479,19.5201466,19.4102308,19.4241794,19.4937059,19.2311297,20.2607345,19.4725354,19.5182225,19.4218103,19.5005752,19.4130445,0,0,0,0.022263,0.0173798,0.0753995,0.0002032,335.7538614,0
19.395005,19.3170508,19.4612125,19.417149,19.4448669,19.3155027,19.4355169,19.2338692,19.4409659,19.4006912,19.3838692,19.3073349,19.387214,19.3694441,19.3935775,19.3689368,19.4556475,19.4357481,19.089221,19.1103206,19.4894749,19.4357011,19.6126749,19.602255,19.5037283,19.4771984,19.9826234,19.8990872,19.7587222,19.6964558,19.5364627,19.5440418,19.4241816,19.3649507,19.4322725,19.3521919,19.3946032,19.3192554,19.4097215,19.3718135,-0.0123571,-0.004554,-0.0132056,-0.0040073,19.5564452,19.5131013,19.408396,19.4227422,19.4933092,19.2631341,20.2673657,19.4654893,19.5418923,19.4026045,19.4729377,19.4066321,0,0,0,0.0223209,0.0173115,0.0753478,0.0002291,335.8538614,0
19.4268167,19.3289638,19.4777664,19.4408114,19.4130933,19.3533872,19.4520231,19.2679199,19.4109436,19.4381881,19.3719459,19.2975425,19.3810257,19.390029,19.4466034,19.3790829,19.4214916,19.4546578,19.0850471,19.125349,19.4308195,19.4066546,19.6277342,19.6184987,19.4877614,19.4891827,19.9866786,19.937695,19.7582813,19.7249,19.5163853,19.5419657,19.4247109,19.399598,19.4163769,19.3552495,19.3772847,19.3261045,19.4032967,19.3871859,-0.0123572,-0.0045545,-0.0132036,-0.0040061,19.5796602,19.5180805,19.4048473,19.4724905,19.485477,19.2443736,20.2791518,19.4434634,19.5286285,19.4222684,19.5008738,19.4127919,0,0,0,0.0223226,0.0173272,0.0752279,0.000192,335.9538614,0
19.3786128,19.3710309,19.4043556,19.4443931,19.341331,19.3515198,19.3945771,19.2429215,19.4378419,19.4257598,19.3526398,19.2929259,19.3358069,19.408309,19.3656021,19.3883476,19.4068275,19.457525,19.0441184,19.1342083,19.3948966,19.4477275,19.6096334,19.6060812,19.4987912,19.4739191,19.9929851,19.934063,19.7617501,19.6935648,19.4828716,19.5292975,19.3710515,19.416304,19.4198679,19.4153666,19.3184592,19.3758005,19.345048,19.4047552,-0.0123573,-0.0045548,-0.0132042,-0.0040062,19.5932802,19.5364393,19.4011776,19.4470893,19.5142613,19.2435145,20.3724025,19.4675105,19.5219427,19.3831228,19.4905744,19.4082367,0,0,0,0.0223285,0.0173374,0.0752645,0.0001931,336.0538614,0
19.4029349,19.4477105,19.4402635,19.5186708,19.3741636,19.4471335,19.430081,19.3272527,19.441788,19.446526,19.3585301,19.3471567,19.3708416,19.4769766,19.4186773,19.5314334,19.4700842,19.5503814,19.0606497,19.1888994,19.4166276,19.4955127,19.604638,19.6271351,19.5011376,19.4997164,19.9816026,19.9399546,19.7477578,19.7120081,19.5189203,19.5963672,19.4052135,19.4743884,19.4349143,19.5000581,19.3470151,19.435862,19.365629,19.4146726,-0.0123582,-0.0045551,-0.0132062,-0.0040062,19.5525248,19.5241027,19.4186891,19.4626094,19.4723113,19.2331415,20.2466607,19.4478283,19.534618,19.4320497,19.4962359,19.4140447,0,0,0,0.0223901,0.0173458,0.0753899,0.0001925,336.1538614,0
19.3547397,19.3876737,19.4050589,19.5083438,19.357199,19.3981882,19.4016236,19.290969,19.4312662,19.4554299,19.3241444,19.3239075,19.3402571,19.4234195,19.3927454,19.4650017,19.4171479,19.5017178,19.0548308,19.1655415,19.451087,19.4491918,19.621835,19.606679,19.4730958,19.4662261,19.9769619,19.9308172,19.7537683,19.6900806,19.4861845,19.5572421,19.3928456,19.4338317,19.4020064,19.4517569,19.3401663,19.3951357,19.354474,19.4077833,-0.0123573,-0.0045535,-0.0132073,-0.0040062,19.5664202,19.5038913,19.4072392,19.421244,19.4847291,19.2646202,20.2603352,19.4581735,19.5133928,19.4077399,19.4714638,19.4115306,0,0,0,0.0223325,0.017298,0.0754564,0.0001931,336.2538614,0
19.4436227,19.3725477,19.471503,19.4591849,19.3945093,19.3589694,19.439403,19.2586128,19.4535723,19.4419644,19.4043404,19.3112221,19.3824817,19.4246532,19.4051766,19.4132318,19.4556374,19.4850112,19.1031076,19.1353482,19.4713712,19.4576317,19.6162203,19.6055637,19.4973261,19.4828768,19.983204,19.9188375,19.7765847,19.6927749,19.488278,19.5306769,19.4226588,19.4551142,19.4954382,19.4392962,19.3710638,19.3971259,19.3609206,19.3990665,-0.0123579,-0.0045544,-0.0132029,-0.0040061,19.5550595,19.4989246,19.3845021,19.4261809,19.5015701,19.2636611,20.2778237,19.4515481,19.5289874,19.4162307,19.4774088,19.4228642,0,0,0,0.0223661,0.0173257,0.0751791,0.00019,336.3538614,0
19.4523798,19.3678009,19.512549,19.4637526,19.4047637,19.3606948,19.4485782,19.2810627,19.4713309,19.423004,19.394089,19.336276,19.4245634,19.4319075,19.414466,19.4113861,19.4843502,19.4758225,19.1284937,19.1206707,19.4728126,19.4983954,19.6036031,19.6111812,19.4906275,19.4773624,19.981194,19.9049942,19.7622637,19.7042595,19.533782,19.5439665,19.4442431,19.446612,19.4633284,19.4090778,19.4159483,19.3602706,19.3992135,19.4333289,-0.0123572,-0.0045541,-0.0132029,-0.0040067,19.5472638,19.5027347,19.3864178,19.4391563,19.4819172,19.2477901,20.1943477,19.463176,19.5088,19.3863245,19.4591763,19.4142811,0,0,0,0.0223255,0.0173167,0.0751785,0.0002107,336.4538614,0
19.3925317,19.3344816,19.4812306,19.4158473,19.3931031,19.3149116,19.4598276,19.2349646,19.4399142,19.4287798,19.4022597,19.3252545,19.398054,19.4148751,19.3974214,19.4007383,19.4483569,19.4199285,19.1061743,19.0978768,19.4704086,19.4398494,19.6187146,19.613268,19.5000579,19.4569456,19.9954538,19.9157065,19.7374682,19.7142661,19.4894357,19.5593087,19.435425,19.3830666,19.4551416,19.3712741,19.3620335,19.3288607,19.3660685,19.385497,-0.0123572,-0.004554,-0.0132027,-0.0040068,19.5634497,19.5037627,19.3985815,19.4321408,19.4728315,19.2349956,20.1908035,19.4509382,19.5323406,19.4262181,19.4680938,19.4082128,0,0,0,0.0223249,0.0173129,0.0751657,0.0002123,336.5538614,0
19.3992172,19.341168,19.4400621,19.4367455,19.3860457,19.3505052,19.3978329,19.2478373,19.4032449,19.4167491,19.3177465,19.2810159,19.3511147,19.4122427,19.3889208,19.3981608,19.4161665,19.4500438,19.0377292,19.1403843,19.4584003,19.4543732,19.6308356,19.5969715,19.4889687,19.4802043,20.0001413,19.9218147,19.7637017,19.7118536,19.485187,19.5545869,19.4325972,19.4676577,19.4114565,19.4109826,19.3394288,19.3235528,19.3688853,19.3525364,-0.0123572,-0.0045539,-0.0132019,-0.0040061,19.5573271,19.5120884,19.4090413,19.4699901,19.4951291,19.2577095,20.2288438,19.4796369,19.5249442,19.4107651,19.5041302,19.4121865,0,0,0,0.0223266,0.01731,0.0751195,0.0001909,336.6538614,0
19.392283,19.4197654,19.4620063,19.501802,19.4205489,19.4115462,19.4550735,19.2844796,19.4095781,19.4455879,19.3399294,19.3188403,19.4044902,19.4080439,19.4258774,19.4644917,19.421613,19.5144724,19.0745244,19.1641343,19.4721851,19.4963467,19.6367779,19.6062296,19.4920704,19.4761996,19.9920861,19.9253544,19.772214,19.7217874,19.4972867,19.5411059,19.3745713,19.4399604,19.421585,19.4355625,19.3699358,19.3839149,19.3739267,19.4213111,-0.0123559,-0.0045549,-0.0132037,-0.0040061,19.5627518,19.4959587,19.3812986,19.4446732,19.4449708,19.251629,20.2114236,19.4798511,19.5176321,19.3930266,19.4662911,19.4129278,0,0,0,0.0222443,0.0173409,0.0752333,0.000192,336.7538614,0
19.4524912,19.3802329,19.4720727,19.4453041,19.4647293,19.4145064,19.4706314,19.2784783,19.4325917,19.4415939,19.3955329,19.3118916,19.4388345,19.4137223,19.4796489,19.4175821,19.4985989,19.4922033,19.1536565,19.1908712,19.5268542,19.4837444,19.608724,19.6028036,19.4791683,19.4884066,19.9799906,19.9139671,19.753484,19.7089745,19.5638353,19.5126756,19.4378207,19.3897273,19.5062791,19.4146026,19.4489538,19.39328,19.4322012,19.3876611,-0.0123564,-0.0045545,-0.0132047,-0.0040061,19.5558961,19.4924182,19.4040559,19.4522086,19.4862514,19.2432073,20.2044382,19.4504897,19.5225608,19.424965,19.4912258,19.4031689,0,0,0,0.0222747,0.0173276,0.0752943,0.000191,336.8538614,0
19.3459432,19.3670311,19.4162691,19.4513309,19.3416358,19.3944727,19.4256327,19.2656926,19.403518,19.42792,19.3246991,19.3116662,19.329068,19.3774047,19.3942504,19.428603,19.4359471,19.4769294,19.018831,19.1416401,19.4312276,19.4909237,19.6320884,19.5799889,19.490222,19.4689028,19.9744568,19.9093792,19.756707,19.7034375,19.4863385,19.5050514,19.4053196,19.3975012,19.4171519,19.414309,19.3240362,19.3332776,19.3771678,19.4157861,-0.0123571,-0.0045555,-0.0132024,-0.0040062,19.5336853,19.4924711,19.394869,19.4255375,19.503465,19.2426383,20.1927541,19.4718627,19.5387656,19.4129812,19.4736187,19.4084798,0,0,0,0.0223166,0.01736,0.0751497,0.0001926,336.9538614,0
19.3819365,19.3288612,19.4365552,19.4396349,19.3716395,19.3285153,19.4292535,19.2361353,19.4070503,19.4113148,19.3359033,19.2896951,19.3284725,19.4284576,19.3715862,19.4187339,19.4592439,19.4786685,19.065558,19.1234045,19.4561197,19.4667797,19.6296226,19.629149,19.4898872,19.4984147,19.9872047,19.9334882,19.7618853,19.7161928,19.5188867,19.5312033,19.4255544,19.3869369,19.4392468,19.3774116,19.3357097,19.3122507,19.3801263,19.3606975,-0.0123556,-0.0045569,-0.0132017,-0.0040061,19.5379663,19.5164124,19.4173937,19.4625999,19.4907362,19.2446975,20.2063984,19.4680901,19.543372,19.42517,19.479603,19.4161674,0,0,0,0.0222266,0.0174024,0.0751071,0.0001915,337.0538614,0
19.3647436,19.3701932,19.4068371,19.4238948,19.375326,19.3727198,19.4199883,19.2782943,19.4256328,19.4526395,19.3363514,19.2844558,19.3424425,19.3881716,19.3853003,19.4085187,19.4021219,19.4558995,19.0429001,19.1673621,19.4536171,19.4562229,19.6042616,19.6194176,19.4808636,19.5121307,19.9726855,19.9319834,19.7492531,19.7163446,19.5312971,19.514717,19.3867938,19.3908215,19.387592,19.3989643,19.3262239,19.3333326,19.3682693,19.4104422,-0.012356,-0.0045551,-0.013203,-0.0040061,19.5541223,19.5079357,19.4297634,19.4552339,19.4654436,19.2555993,20.2063984,19.4553485,19.5111372,19.4332023,19.4841573,19.4057207,0,0,0,0.02225,0.0173477,0.0751876,0.0001912,337.1538614,0
19.4454507,19.3449954,19.4927707,19.4527374,19.393984,19.3887717,19.4516416,19.2829422,19.4274462,19.4594275,19.3739337,19.31754,19.4107121,19.3680654,19.4053553,19.3970631,19.4508413,19.4877955,19.1058439,19.1231497,19.4691309,19.4876076,19.6138833,19.6079629,19.5016208,19.4862241,19.9734927,19.935157,19.7590568,19.7152581,19.5089337,19.5356987,19.4073074,19.3776919,19.43922,19.3991821,19.3615101,19.3562974,19.3393952,19.4059738,-0.0123573,-0.0045568,-0.0132041,-0.0040061,19.5624394,19.5100953,19.4015986,19.4572501,19.4554253,19.2734074,20.2116354,19.458219,19.533523,19.4162661,19.4724812,19.4307175,0,0,0,0.0223303,0.0173995,0.0752545,0.0001914,337.2538614,0
19.438884,19.3661497,19.5015217,19.4669375,19.3939707,19.3714624,19.4705832,19.2573382,19.4320138,19.4050059,19.3940632,19.3049714,19.3832341,19.4095325,19.4204427,19.4254178,19.4313405,19.4768239,19.1313004,19.110676,19.4412682,19.4711166,19.6224374,19.6160436,19.4931225,19.4980968,19.9757692,19.9435866,19.7596772,19.7246386,19.4984382,19.5306515,19.413157,19.4427703,19.4547434,19.4102054,19.3801162,19.3495512,19.3792063,19.3813387,-0.012357,-0.0045563,-0.0132054,-0.0040061,19.5463593,19.4975664,19.4208139,19.4726864,19.5035507,19.2745282,20.2245792,19.469141,19.5326141,19.412751,19.4670716,19.4257811,0,0,0,0.0223102,0.0173848,0.075337,0.0001911,337.3538614,0
19.4250778,19.3608714,19.4550337,19.4465055,19.3479459,19.3545804,19.4394145,19.2536475,19.4305267,19.4463991,19.3816072,19.3055465,19.35876,19.4037768,19.3814943,19.415374,19.4224814,19.440723,19.0747311,19.1486961,19.4527299,19.4930002,19.6364824,19.6028555,19.5052764,19.487511,20.0147168,19.9285832,19.7602928,19.7082076,19.4931668,19.4995623,19.4194934,19.3830077,19.4419948,19.3792122,19.3367996,19.3408278,19.3658682,19.400223,-0.0123554,-0.0045568,-0.0132064,-0.0040062,19.5529809,19.5082155,19.4001922,19.4557534,19.4886498,19.2883221,20.1926992,19.4743424,19.5483691,19.4197444,19.4867548,19.425904,0,0,0,0.0222101,0.0173999,0.0753977,0.0001925,337.4538614,0
